ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
2,"Black",2014,"2014",31293,16754,"Carteret County, NC","05000US37031","carteret-county-nc"
2,"Black",2014,"2014",24260,5609,"Catawba County, NC","05000US37035","catawba-county-nc"
2,"Black",2014,"2014",23578,7789,"Chatham County, NC","05000US37037","chatham-county-nc"
2,"Black",2014,"2014",25073,7130,"Cleveland County, NC","05000US37045","cleveland-county-nc"
2,"Black",2014,"2014",31362,6715,"Craven County, NC","05000US37049","craven-county-nc"
2,"Black",2014,"2014",37512,3406,"Cumberland County, NC","05000US37051","cumberland-county-nc"
2,"Black",2014,"2014",31642,5281,"Davidson County, NC","05000US37057","davidson-county-nc"
2,"Black",2014,"2014",38014,3298,"Durham County, NC","05000US37063","durham-county-nc"
2,"Black",2014,"2014",30331,2708,"Forsyth County, NC","05000US37067","forsyth-county-nc"
2,"Black",2014,"2014",31277,4357,"Gaston County, NC","05000US37071","gaston-county-nc"
2,"Black",2014,"2014",32282,2631,"Guilford County, NC","05000US37081","guilford-county-nc"
2,"Black",2014,"2014",33700,3734.0000000000005,"Harnett County, NC","05000US37085","harnett-county-nc"
2,"Black",2014,"2014",34537,20288,"Henderson County, NC","05000US37089","henderson-county-nc"
2,"Black",2014,"2014",35309,6067,"Iredell County, NC","05000US37097","iredell-county-nc"
2,"Black",2014,"2014",37831,5131,"Johnston County, NC","05000US37101","johnston-county-nc"
2,"Black",2014,"2014",32067,8811,"Lincoln County, NC","05000US37109","lincoln-county-nc"
2,"Black",2014,"2014",41250,1566,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
2,"Black",2014,"2014",20652,6029,"Moore County, NC","05000US37125","moore-county-nc"
2,"Black",2014,"2014",38584,10068,"Nash County, NC","05000US37127","nash-county-nc"
2,"Black",2014,"2014",27842,6406,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
2,"Black",2014,"2014",38801,9628,"Onslow County, NC","05000US37133","onslow-county-nc"
2,"Black",2014,"2014",43679,13340,"Orange County, NC","05000US37135","orange-county-nc"
2,"Black",2014,"2014",30963,3956.0000000000005,"Pitt County, NC","05000US37147","pitt-county-nc"
2,"Black",2014,"2014",35508,8065,"Randolph County, NC","05000US37151","randolph-county-nc"
2,"Black",2014,"2014",21832,2070,"Robeson County, NC","05000US37155","robeson-county-nc"
2,"Black",2014,"2014",28847,5458,"Rockingham County, NC","05000US37157","rockingham-county-nc"
2,"Black",2014,"2014",25292,7054,"Rowan County, NC","05000US37159","rowan-county-nc"
2,"Black",2014,"2014",24979,20635,"Rutherford County, NC","05000US37161","rutherford-county-nc"
2,"Black",2014,"2014",25597,12791,"Surry County, NC","05000US37171","surry-county-nc"
2,"Black",2014,"2014",45207,5380,"Union County, NC","05000US37179","union-county-nc"
2,"Black",2014,"2014",43254,3553,"Wake County, NC","05000US37183","wake-county-nc"
2,"Black",2014,"2014",30828,3263,"Wayne County, NC","05000US37191","wayne-county-nc"
2,"Black",2014,"2014",46512,3792,"Wilkes County, NC","05000US37193","wilkes-county-nc"
2,"Black",2014,"2014",29624,9359,"Wilson County, NC","05000US37195","wilson-county-nc"
3,"Native American",2014,"2014",28940,11695,"Brunswick County, NC","05000US37019","brunswick-county-nc"
3,"Native American",2014,"2014",50773,34285,"Buncombe County, NC","05000US37021","buncombe-county-nc"
3,"Native American",2014,"2014",42872,41156,"Cleveland County, NC","05000US37045","cleveland-county-nc"
3,"Native American",2014,"2014",40481,20599,"Craven County, NC","05000US37049","craven-county-nc"
3,"Native American",2014,"2014",41308,12796,"Cumberland County, NC","05000US37051","cumberland-county-nc"
3,"Native American",2014,"2014",60015,8982,"Forsyth County, NC","05000US37067","forsyth-county-nc"
3,"Native American",2014,"2014",43847,17706,"Guilford County, NC","05000US37081","guilford-county-nc"
3,"Native American",2014,"2014",35292,15402,"Harnett County, NC","05000US37085","harnett-county-nc"
3,"Native American",2014,"2014",56274,47765,"Iredell County, NC","05000US37097","iredell-county-nc"
3,"Native American",2014,"2014",62873,37069,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
3,"Native American",2014,"2014",80031,58531.99999999999,"Onslow County, NC","05000US37133","onslow-county-nc"
3,"Native American",2014,"2014",42680,10522,"Randolph County, NC","05000US37151","randolph-county-nc"
3,"Native American",2014,"2014",30355,3418.9999999999995,"Robeson County, NC","05000US37155","robeson-county-nc"
3,"Native American",2014,"2014",30603,9545,"Wake County, NC","05000US37183","wake-county-nc"
4,"Asian",2014,"2014",63175,36591,"Alamance County, NC","05000US37001","alamance-county-nc"
4,"Asian",2014,"2014",58011,48026,"Brunswick County, NC","05000US37019","brunswick-county-nc"
4,"Asian",2014,"2014",51890,45410,"Buncombe County, NC","05000US37021","buncombe-county-nc"
4,"Asian",2014,"2014",34263,2773,"Burke County, NC","05000US37023","burke-county-nc"
4,"Asian",2014,"2014",92214,43967,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
4,"Asian",2014,"2014",36319,34151,"Carteret County, NC","05000US37031","carteret-county-nc"
4,"Asian",2014,"2014",55042,40148,"Catawba County, NC","05000US37035","catawba-county-nc"
4,"Asian",2014,"2014",200994,112344,"Chatham County, NC","05000US37037","chatham-county-nc"
4,"Asian",2014,"2014",22245,5444,"Craven County, NC","05000US37049","craven-county-nc"
4,"Asian",2014,"2014",50960,6459,"Cumberland County, NC","05000US37051","cumberland-county-nc"
4,"Asian",2014,"2014",64780,14951.999999999998,"Durham County, NC","05000US37063","durham-county-nc"
4,"Asian",2014,"2014",67081,11123,"Forsyth County, NC","05000US37067","forsyth-county-nc"
4,"Asian",2014,"2014",55000,8658,"Guilford County, NC","05000US37081","guilford-county-nc"
4,"Asian",2014,"2014",81038,70124,"Harnett County, NC","05000US37085","harnett-county-nc"
4,"Asian",2014,"2014",95859,10777,"Iredell County, NC","05000US37097","iredell-county-nc"
4,"Asian",2014,"2014",71861,5078,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
4,"Asian",2014,"2014",2499,,"Moore County, NC","05000US37125","moore-county-nc"
4,"Asian",2014,"2014",22925,12645,"Nash County, NC","05000US37127","nash-county-nc"
4,"Asian",2014,"2014",111787,90992,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
4,"Asian",2014,"2014",34167,8741,"Onslow County, NC","05000US37133","onslow-county-nc"
4,"Asian",2014,"2014",60143,26392,"Orange County, NC","05000US37135","orange-county-nc"
4,"Asian",2014,"2014",33554,8111.000000000001,"Randolph County, NC","05000US37151","randolph-county-nc"
4,"Asian",2014,"2014",126202,68746,"Union County, NC","05000US37179","union-county-nc"
4,"Asian",2014,"2014",98467,12293,"Wake County, NC","05000US37183","wake-county-nc"
4,"Asian",2014,"2014",36548,27717,"Wayne County, NC","05000US37191","wayne-county-nc"
4,"Asian",2014,"2014",122589,74966,"Wilson County, NC","05000US37195","wilson-county-nc"
5,"Pacific Islander",2014,"2014",36234,36353,"Wake County, NC","05000US37183","wake-county-nc"
6,"Other",2014,"2014",26052,7939.000000000001,"Alamance County, NC","05000US37001","alamance-county-nc"
6,"Other",2014,"2014",22491,9255,"Burke County, NC","05000US37023","burke-county-nc"
6,"Other",2014,"2014",34313,15799.999999999998,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
6,"Other",2014,"2014",25928,17079,"Catawba County, NC","05000US37035","catawba-county-nc"
6,"Other",2014,"2014",33681,7767,"Chatham County, NC","05000US37037","chatham-county-nc"
6,"Other",2014,"2014",46591,42126,"Craven County, NC","05000US37049","craven-county-nc"
6,"Other",2014,"2014",30406,14253.999999999998,"Cumberland County, NC","05000US37051","cumberland-county-nc"
6,"Other",2014,"2014",43380,13287,"Davidson County, NC","05000US37057","davidson-county-nc"
6,"Other",2014,"2014",35453,9461,"Durham County, NC","05000US37063","durham-county-nc"
6,"Other",2014,"2014",32236,9904,"Forsyth County, NC","05000US37067","forsyth-county-nc"
6,"Other",2014,"2014",29229,9409,"Gaston County, NC","05000US37071","gaston-county-nc"
6,"Other",2014,"2014",36594,7275,"Guilford County, NC","05000US37081","guilford-county-nc"
6,"Other",2014,"2014",26678,5987,"Harnett County, NC","05000US37085","harnett-county-nc"
6,"Other",2014,"2014",36493,16158.999999999998,"Iredell County, NC","05000US37097","iredell-county-nc"
6,"Other",2014,"2014",25417,3727,"Johnston County, NC","05000US37101","johnston-county-nc"
6,"Other",2014,"2014",33759,5758,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
6,"Other",2014,"2014",30152,11340,"Nash County, NC","05000US37127","nash-county-nc"
6,"Other",2014,"2014",35316,16437,"Onslow County, NC","05000US37133","onslow-county-nc"
6,"Other",2014,"2014",26805,22723,"Orange County, NC","05000US37135","orange-county-nc"
6,"Other",2014,"2014",28358,24829,"Pitt County, NC","05000US37147","pitt-county-nc"
6,"Other",2014,"2014",28394,2982,"Randolph County, NC","05000US37151","randolph-county-nc"
6,"Other",2014,"2014",35154,9933,"Robeson County, NC","05000US37155","robeson-county-nc"
6,"Other",2014,"2014",24590,13055,"Rowan County, NC","05000US37159","rowan-county-nc"
6,"Other",2014,"2014",36365,800,"Surry County, NC","05000US37171","surry-county-nc"
6,"Other",2014,"2014",33443,14453.999999999998,"Union County, NC","05000US37179","union-county-nc"
6,"Other",2014,"2014",37802,5844,"Wake County, NC","05000US37183","wake-county-nc"
6,"Other",2014,"2014",27930,11315,"Wayne County, NC","05000US37191","wayne-county-nc"
6,"Other",2014,"2014",20343,3327,"Wilkes County, NC","05000US37193","wilkes-county-nc"
6,"Other",2014,"2014",30688,13176,"Wilson County, NC","05000US37195","wilson-county-nc"
7,"Two Or More",2014,"2014",27273,8638,"Alamance County, NC","05000US37001","alamance-county-nc"
7,"Two Or More",2014,"2014",61179,24528,"Buncombe County, NC","05000US37021","buncombe-county-nc"
7,"Two Or More",2014,"2014",31821,29030,"Carteret County, NC","05000US37031","carteret-county-nc"
7,"Two Or More",2014,"2014",11382,5494,"Chatham County, NC","05000US37037","chatham-county-nc"
7,"Two Or More",2014,"2014",25243,2504,"Craven County, NC","05000US37049","craven-county-nc"
7,"Two Or More",2014,"2014",46269,6079,"Cumberland County, NC","05000US37051","cumberland-county-nc"
7,"Two Or More",2014,"2014",53591,16108.000000000002,"Durham County, NC","05000US37063","durham-county-nc"
7,"Two Or More",2014,"2014",31950,28743,"Forsyth County, NC","05000US37067","forsyth-county-nc"
7,"Two Or More",2014,"2014",21233,9311,"Guilford County, NC","05000US37081","guilford-county-nc"
7,"Two Or More",2014,"2014",46538,11898,"Harnett County, NC","05000US37085","harnett-county-nc"
7,"Two Or More",2014,"2014",40381,20723,"Iredell County, NC","05000US37097","iredell-county-nc"
7,"Two Or More",2014,"2014",49868,10026,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
7,"Two Or More",2014,"2014",15495,12846,"Moore County, NC","05000US37125","moore-county-nc"
7,"Two Or More",2014,"2014",37953,17171,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
7,"Two Or More",2014,"2014",38925,27431.000000000004,"Onslow County, NC","05000US37133","onslow-county-nc"
7,"Two Or More",2014,"2014",26549,8698,"Orange County, NC","05000US37135","orange-county-nc"
7,"Two Or More",2014,"2014",30051,18133,"Pitt County, NC","05000US37147","pitt-county-nc"
7,"Two Or More",2014,"2014",66818,66953,"Randolph County, NC","05000US37151","randolph-county-nc"
7,"Two Or More",2014,"2014",26120,23043,"Robeson County, NC","05000US37155","robeson-county-nc"
7,"Two Or More",2014,"2014",28705,14550,"Union County, NC","05000US37179","union-county-nc"
7,"Two Or More",2014,"2014",58904,14662.999999999998,"Wake County, NC","05000US37183","wake-county-nc"
7,"Two Or More",2014,"2014",30192,21232,"Wilson County, NC","05000US37195","wilson-county-nc"
8,"White Non-Hispanic",2014,"2014",42641,4128,"Alamance County, NC","05000US37001","alamance-county-nc"
8,"White Non-Hispanic",2014,"2014",49149,3794.0000000000005,"Brunswick County, NC","05000US37019","brunswick-county-nc"
8,"White Non-Hispanic",2014,"2014",49051,2299,"Buncombe County, NC","05000US37021","buncombe-county-nc"
8,"White Non-Hispanic",2014,"2014",40726,5390,"Burke County, NC","05000US37023","burke-county-nc"
8,"White Non-Hispanic",2014,"2014",63347,5455,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
8,"White Non-Hispanic",2014,"2014",40351,4893,"Caldwell County, NC","05000US37027","caldwell-county-nc"
8,"White Non-Hispanic",2014,"2014",50591,3261,"Carteret County, NC","05000US37031","carteret-county-nc"
8,"White Non-Hispanic",2014,"2014",47693,4510,"Catawba County, NC","05000US37035","catawba-county-nc"
8,"White Non-Hispanic",2014,"2014",65417,5829,"Chatham County, NC","05000US37037","chatham-county-nc"
8,"White Non-Hispanic",2014,"2014",44628,3968,"Cleveland County, NC","05000US37045","cleveland-county-nc"
8,"White Non-Hispanic",2014,"2014",47011,4351,"Craven County, NC","05000US37049","craven-county-nc"
8,"White Non-Hispanic",2014,"2014",47019,2296,"Cumberland County, NC","05000US37051","cumberland-county-nc"
8,"White Non-Hispanic",2014,"2014",45486,4565,"Davidson County, NC","05000US37057","davidson-county-nc"
8,"White Non-Hispanic",2014,"2014",67266,5568,"Durham County, NC","05000US37063","durham-county-nc"
8,"White Non-Hispanic",2014,"2014",54325,2269,"Forsyth County, NC","05000US37067","forsyth-county-nc"
8,"White Non-Hispanic",2014,"2014",45152,3345,"Gaston County, NC","05000US37071","gaston-county-nc"
8,"White Non-Hispanic",2014,"2014",56762,2242,"Guilford County, NC","05000US37081","guilford-county-nc"
8,"White Non-Hispanic",2014,"2014",49509,4588,"Harnett County, NC","05000US37085","harnett-county-nc"
8,"White Non-Hispanic",2014,"2014",49681,3024,"Henderson County, NC","05000US37089","henderson-county-nc"
8,"White Non-Hispanic",2014,"2014",56746,3655,"Iredell County, NC","05000US37097","iredell-county-nc"
8,"White Non-Hispanic",2014,"2014",58092,6911,"Johnston County, NC","05000US37101","johnston-county-nc"
8,"White Non-Hispanic",2014,"2014",51322,2640,"Lincoln County, NC","05000US37109","lincoln-county-nc"
8,"White Non-Hispanic",2014,"2014",76834,2284,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
8,"White Non-Hispanic",2014,"2014",59664,5532,"Moore County, NC","05000US37125","moore-county-nc"
8,"White Non-Hispanic",2014,"2014",47720,5110,"Nash County, NC","05000US37127","nash-county-nc"
8,"White Non-Hispanic",2014,"2014",54046,3425.0000000000005,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
8,"White Non-Hispanic",2014,"2014",50391,3183,"Onslow County, NC","05000US37133","onslow-county-nc"
8,"White Non-Hispanic",2014,"2014",64924,6595,"Orange County, NC","05000US37135","orange-county-nc"
8,"White Non-Hispanic",2014,"2014",52404,4994,"Pitt County, NC","05000US37147","pitt-county-nc"
8,"White Non-Hispanic",2014,"2014",44105,3575.9999999999995,"Randolph County, NC","05000US37151","randolph-county-nc"
8,"White Non-Hispanic",2014,"2014",38410,2771,"Robeson County, NC","05000US37155","robeson-county-nc"
8,"White Non-Hispanic",2014,"2014",42903,4935,"Rockingham County, NC","05000US37157","rockingham-county-nc"
8,"White Non-Hispanic",2014,"2014",49909,2933,"Rowan County, NC","05000US37159","rowan-county-nc"
8,"White Non-Hispanic",2014,"2014",34646,4114,"Rutherford County, NC","05000US37161","rutherford-county-nc"
8,"White Non-Hispanic",2014,"2014",36955,5205,"Surry County, NC","05000US37171","surry-county-nc"
8,"White Non-Hispanic",2014,"2014",68089,3679,"Union County, NC","05000US37179","union-county-nc"
8,"White Non-Hispanic",2014,"2014",80119,2097,"Wake County, NC","05000US37183","wake-county-nc"
8,"White Non-Hispanic",2014,"2014",42103,5789,"Wayne County, NC","05000US37191","wayne-county-nc"
8,"White Non-Hispanic",2014,"2014",30358,3042,"Wilkes County, NC","05000US37193","wilkes-county-nc"
8,"White Non-Hispanic",2014,"2014",51246,8498,"Wilson County, NC","05000US37195","wilson-county-nc"
9,"Hispanic",2014,"2014",36396,9023,"Alamance County, NC","05000US37001","alamance-county-nc"
9,"Hispanic",2014,"2014",21232,7099.999999999999,"Burke County, NC","05000US37023","burke-county-nc"
9,"Hispanic",2014,"2014",39133,6351,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
9,"Hispanic",2014,"2014",23634,9695,"Caldwell County, NC","05000US37027","caldwell-county-nc"
9,"Hispanic",2014,"2014",26592,23746,"Carteret County, NC","05000US37031","carteret-county-nc"
9,"Hispanic",2014,"2014",28722,14340,"Catawba County, NC","05000US37035","catawba-county-nc"
9,"Hispanic",2014,"2014",30760,14597.000000000002,"Chatham County, NC","05000US37037","chatham-county-nc"
9,"Hispanic",2014,"2014",25642,16304,"Cleveland County, NC","05000US37045","cleveland-county-nc"
9,"Hispanic",2014,"2014",45000,26438,"Craven County, NC","05000US37049","craven-county-nc"
9,"Hispanic",2014,"2014",38639,5252,"Cumberland County, NC","05000US37051","cumberland-county-nc"
9,"Hispanic",2014,"2014",31538,3240,"Davidson County, NC","05000US37057","davidson-county-nc"
9,"Hispanic",2014,"2014",37135,8376,"Durham County, NC","05000US37063","durham-county-nc"
9,"Hispanic",2014,"2014",27490,7834.999999999999,"Forsyth County, NC","05000US37067","forsyth-county-nc"
9,"Hispanic",2014,"2014",33803,11044,"Gaston County, NC","05000US37071","gaston-county-nc"
9,"Hispanic",2014,"2014",32944,4795,"Guilford County, NC","05000US37081","guilford-county-nc"
9,"Hispanic",2014,"2014",41080,22964,"Harnett County, NC","05000US37085","harnett-county-nc"
9,"Hispanic",2014,"2014",25706,2764,"Henderson County, NC","05000US37089","henderson-county-nc"
9,"Hispanic",2014,"2014",37614,11874,"Iredell County, NC","05000US37097","iredell-county-nc"
9,"Hispanic",2014,"2014",27330,14990,"Johnston County, NC","05000US37101","johnston-county-nc"
9,"Hispanic",2014,"2014",21630,10905,"Lincoln County, NC","05000US37109","lincoln-county-nc"
9,"Hispanic",2014,"2014",39040,2473,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
9,"Hispanic",2014,"2014",22230,14467,"Moore County, NC","05000US37125","moore-county-nc"
9,"Hispanic",2014,"2014",32035,8739,"Nash County, NC","05000US37127","nash-county-nc"
9,"Hispanic",2014,"2014",35994,15300.999999999998,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
9,"Hispanic",2014,"2014",36296,6621,"Onslow County, NC","05000US37133","onslow-county-nc"
9,"Hispanic",2014,"2014",43610,9283,"Orange County, NC","05000US37135","orange-county-nc"
9,"Hispanic",2014,"2014",26457,7236.999999999999,"Pitt County, NC","05000US37147","pitt-county-nc"
9,"Hispanic",2014,"2014",27379,3805.0000000000005,"Randolph County, NC","05000US37151","randolph-county-nc"
9,"Hispanic",2014,"2014",27308,3263,"Robeson County, NC","05000US37155","robeson-county-nc"
9,"Hispanic",2014,"2014",19926,10989,"Rockingham County, NC","05000US37157","rockingham-county-nc"
9,"Hispanic",2014,"2014",44277,20063,"Rowan County, NC","05000US37159","rowan-county-nc"
9,"Hispanic",2014,"2014",39714,11232,"Surry County, NC","05000US37171","surry-county-nc"
9,"Hispanic",2014,"2014",39468,8547,"Union County, NC","05000US37179","union-county-nc"
9,"Hispanic",2014,"2014",40169,3620.9999999999995,"Wake County, NC","05000US37183","wake-county-nc"
9,"Hispanic",2014,"2014",27923,6578,"Wayne County, NC","05000US37191","wayne-county-nc"
9,"Hispanic",2014,"2014",25333,9611,"Wilkes County, NC","05000US37193","wilkes-county-nc"
9,"Hispanic",2014,"2014",30268,8470,"Wilson County, NC","05000US37195","wilson-county-nc"
0,"Total",2013,"2013",42512,2279,"Alamance County, NC","05000US37001","alamance-county-nc"
0,"Total",2013,"2013",47334,3780,"Brunswick County, NC","05000US37019","brunswick-county-nc"
0,"Total",2013,"2013",46431,2756,"Buncombe County, NC","05000US37021","buncombe-county-nc"
0,"Total",2013,"2013",33379,2947,"Burke County, NC","05000US37023","burke-county-nc"
0,"Total",2013,"2013",54307,3801,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
0,"Total",2013,"2013",32386,2726,"Caldwell County, NC","05000US37027","caldwell-county-nc"
0,"Total",2013,"2013",45231,3526.0000000000005,"Carteret County, NC","05000US37031","carteret-county-nc"
0,"Total",2013,"2013",42859,3715,"Catawba County, NC","05000US37035","catawba-county-nc"
0,"Total",2013,"2013",56550,3787,"Chatham County, NC","05000US37037","chatham-county-nc"
0,"Total",2013,"2013",40581,2344,"Cleveland County, NC","05000US37045","cleveland-county-nc"
0,"Total",2013,"2013",44963,2920,"Craven County, NC","05000US37049","craven-county-nc"
0,"Total",2013,"2013",43609,2349,"Cumberland County, NC","05000US37051","cumberland-county-nc"
0,"Total",2013,"2013",38803,2459,"Davidson County, NC","05000US37057","davidson-county-nc"
0,"Total",2013,"2013",52488,2605,"Durham County, NC","05000US37063","durham-county-nc"
0,"Total",2013,"2013",45580,2317,"Forsyth County, NC","05000US37067","forsyth-county-nc"
0,"Total",2013,"2013",41728,2306,"Gaston County, NC","05000US37071","gaston-county-nc"
0,"Total",2013,"2013",45726,1892.0000000000002,"Guilford County, NC","05000US37081","guilford-county-nc"
0,"Total",2013,"2013",45533,2927,"Harnett County, NC","05000US37085","harnett-county-nc"
0,"Total",2013,"2013",44036,2561,"Henderson County, NC","05000US37089","henderson-county-nc"
0,"Total",2013,"2013",49488,2841,"Iredell County, NC","05000US37097","iredell-county-nc"
0,"Total",2013,"2013",50492,2893,"Johnston County, NC","05000US37101","johnston-county-nc"
0,"Total",2013,"2013",49079,4731,"Lincoln County, NC","05000US37109","lincoln-county-nc"
0,"Total",2013,"2013",54278,1664,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
0,"Total",2013,"2013",49959,3736,"Moore County, NC","05000US37125","moore-county-nc"
0,"Total",2013,"2013",40057,4506,"Nash County, NC","05000US37127","nash-county-nc"
0,"Total",2013,"2013",48688,3002,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
0,"Total",2013,"2013",44673,4089,"Onslow County, NC","05000US37133","onslow-county-nc"
0,"Total",2013,"2013",59409,3364,"Orange County, NC","05000US37135","orange-county-nc"
0,"Total",2013,"2013",40639,2086,"Pitt County, NC","05000US37147","pitt-county-nc"
0,"Total",2013,"2013",40109,2599,"Randolph County, NC","05000US37151","randolph-county-nc"
0,"Total",2013,"2013",29542,1850.9999999999998,"Robeson County, NC","05000US37155","robeson-county-nc"
0,"Total",2013,"2013",41335,5769,"Rockingham County, NC","05000US37157","rockingham-county-nc"
0,"Total",2013,"2013",41154,2567,"Rowan County, NC","05000US37159","rowan-county-nc"
0,"Total",2013,"2013",34993,2756,"Rutherford County, NC","05000US37161","rutherford-county-nc"
0,"Total",2013,"2013",35579,1882.0000000000002,"Surry County, NC","05000US37171","surry-county-nc"
0,"Total",2013,"2013",63355,2985,"Union County, NC","05000US37179","union-county-nc"
0,"Total",2013,"2013",65160,1779,"Wake County, NC","05000US37183","wake-county-nc"
0,"Total",2013,"2013",42193,3646,"Wayne County, NC","05000US37191","wayne-county-nc"
0,"Total",2013,"2013",31135,4121,"Wilkes County, NC","05000US37193","wilkes-county-nc"
0,"Total",2013,"2013",41095,2178,"Wilson County, NC","05000US37195","wilson-county-nc"
1,"White",2013,"2013",46070,3739.0000000000005,"Alamance County, NC","05000US37001","alamance-county-nc"
1,"White",2013,"2013",49587,3695,"Brunswick County, NC","05000US37019","brunswick-county-nc"
1,"White",2013,"2013",47955,2392,"Buncombe County, NC","05000US37021","buncombe-county-nc"
1,"White",2013,"2013",34747,3468.9999999999995,"Burke County, NC","05000US37023","burke-county-nc"
1,"White",2013,"2013",54177,3870.0000000000005,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
1,"White",2013,"2013",33754,3327,"Caldwell County, NC","05000US37027","caldwell-county-nc"
1,"White",2013,"2013",46890,2532,"Carteret County, NC","05000US37031","carteret-county-nc"
1,"White",2013,"2013",46825,2790,"Catawba County, NC","05000US37035","catawba-county-nc"
1,"White",2013,"2013",60326,5120,"Chatham County, NC","05000US37037","chatham-county-nc"
1,"White",2013,"2013",43559,3402,"Cleveland County, NC","05000US37045","cleveland-county-nc"
1,"White",2013,"2013",52393,6470,"Craven County, NC","05000US37049","craven-county-nc"
1,"White",2013,"2013",49681,2702,"Cumberland County, NC","05000US37051","cumberland-county-nc"
1,"White",2013,"2013",40822,2510,"Davidson County, NC","05000US37057","davidson-county-nc"
1,"White",2013,"2013",63430,4829,"Durham County, NC","05000US37063","durham-county-nc"
1,"White",2013,"2013",54844,2723,"Forsyth County, NC","05000US37067","forsyth-county-nc"
1,"White",2013,"2013",45133,2451,"Gaston County, NC","05000US37071","gaston-county-nc"
1,"White",2013,"2013",57049,2738,"Guilford County, NC","05000US37081","guilford-county-nc"
1,"White",2013,"2013",50115,2935,"Harnett County, NC","05000US37085","harnett-county-nc"
1,"White",2013,"2013",44393,2837,"Henderson County, NC","05000US37089","henderson-county-nc"
1,"White",2013,"2013",51511,3408,"Iredell County, NC","05000US37097","iredell-county-nc"
1,"White",2013,"2013",56077,3737,"Johnston County, NC","05000US37101","johnston-county-nc"
1,"White",2013,"2013",49510,5451,"Lincoln County, NC","05000US37109","lincoln-county-nc"
1,"White",2013,"2013",66879,1845,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
1,"White",2013,"2013",54304,6339,"Moore County, NC","05000US37125","moore-county-nc"
1,"White",2013,"2013",50793,4326,"Nash County, NC","05000US37127","nash-county-nc"
1,"White",2013,"2013",53023,2834,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
1,"White",2013,"2013",48439,2969,"Onslow County, NC","05000US37133","onslow-county-nc"
1,"White",2013,"2013",62783,3771,"Orange County, NC","05000US37135","orange-county-nc"
1,"White",2013,"2013",50737,3544,"Pitt County, NC","05000US37147","pitt-county-nc"
1,"White",2013,"2013",40648,2605,"Randolph County, NC","05000US37151","randolph-county-nc"
1,"White",2013,"2013",33832,5118,"Robeson County, NC","05000US37155","robeson-county-nc"
1,"White",2013,"2013",47003,3750,"Rockingham County, NC","05000US37157","rockingham-county-nc"
1,"White",2013,"2013",44683,2709,"Rowan County, NC","05000US37159","rowan-county-nc"
1,"White",2013,"2013",37261,3143,"Rutherford County, NC","05000US37161","rutherford-county-nc"
1,"White",2013,"2013",35540,1941,"Surry County, NC","05000US37171","surry-county-nc"
1,"White",2013,"2013",66610,5136,"Union County, NC","05000US37179","union-county-nc"
1,"White",2013,"2013",73854,2794,"Wake County, NC","05000US37183","wake-county-nc"
1,"White",2013,"2013",54024,3086,"Wayne County, NC","05000US37191","wayne-county-nc"
1,"White",2013,"2013",32164,3837,"Wilkes County, NC","05000US37193","wilkes-county-nc"
1,"White",2013,"2013",51425,3744.0000000000005,"Wilson County, NC","05000US37195","wilson-county-nc"
2,"Black",2013,"2013",29401,11189,"Alamance County, NC","05000US37001","alamance-county-nc"
2,"Black",2013,"2013",31595,9849,"Brunswick County, NC","05000US37019","brunswick-county-nc"
2,"Black",2013,"2013",26116,7256.999999999999,"Buncombe County, NC","05000US37021","buncombe-county-nc"
2,"Black",2013,"2013",25809,14310,"Burke County, NC","05000US37023","burke-county-nc"
2,"Black",2013,"2013",52777,11492,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
2,"Black",2013,"2013",21225,5155,"Caldwell County, NC","05000US37027","caldwell-county-nc"
2,"Black",2013,"2013",33682,7734,"Carteret County, NC","05000US37031","carteret-county-nc"
2,"Black",2013,"2013",26279,4914,"Catawba County, NC","05000US37035","catawba-county-nc"
2,"Black",2013,"2013",37086,14908,"Chatham County, NC","05000US37037","chatham-county-nc"
2,"Black",2013,"2013",26261,6617,"Cleveland County, NC","05000US37045","cleveland-county-nc"
2,"Black",2013,"2013",28899,5004,"Craven County, NC","05000US37049","craven-county-nc"
